No,Latitude,Longitude,Altitude,Speed,Date,Time ?Wrong?,Actual Time,,
289,38.992889,-76.887325,18.6,23.24,1/21/2021,8:59:22 PM,3:59:22 PM,,
290,38.992718,-76.887168,18.4,23.39,1/21/2021,8:59:23 PM,3:59:23 PM,,
291,38.992538,-76.887019,18.2,23.83,1/21/2021,8:59:24 PM,3:59:24 PM,,
292,38.992354,-76.886867,18.1,24.34,1/21/2021,8:59:25 PM,3:59:25 PM,,
293,38.992166,-76.886711,17.9,24.9,1/21/2021,8:59:26 PM,3:59:26 PM,,
294,38.991977,-76.886551,17.8,25.19,1/21/2021,8:59:27 PM,3:59:27 PM,,
295,38.991789,-76.886391,17.8,25.09,1/21/2021,8:59:28 PM,3:59:28 PM,,
296,38.991602,-76.886231,17.9,25,1/21/2021,8:59:29 PM,3:59:29 PM,,
297,38.991422,-76.886063,17.9,24.75,1/21/2021,8:59:30 PM,3:59:30 PM,,
298,38.991253,-76.885902,18,23.41,1/21/2021,8:59:31 PM,3:59:31 PM,,
299,38.991085,-76.885745,18,23.11,1/21/2021,8:59:32 PM,3:59:32 PM,,
300,38.990911,-76.885588,18.1,23.66,1/21/2021,8:59:33 PM,3:59:33 PM,,
301,38.990727,-76.885448,18.2,23.8,1/21/2021,8:59:34 PM,3:59:34 PM,,
302,38.990543,-76.885306,18.7,23.89,1/21/2021,8:59:35 PM,3:59:35 PM,,
303,38.990362,-76.885157,19.5,23.92,1/21/2021,8:59:36 PM,3:59:36 PM,,
304,38.990181,-76.885004,20.2,24.11,1/21/2021,8:59:37 PM,3:59:37 PM,,
305,38.990001,-76.884847,20.8,24.21,1/21/2021,8:59:38 PM,3:59:38 PM,,
306,38.989819,-76.88469,21.2,24.39,1/21/2021,8:59:39 PM,3:59:39 PM,,
307,38.989637,-76.884528,21.6,24.64,1/21/2021,8:59:40 PM,3:59:40 PM,,
308,38.989453,-76.884368,21.9,24.72,1/21/2021,8:59:41 PM,3:59:41 PM,,
309,38.989269,-76.884206,22.1,24.82,1/21/2021,8:59:42 PM,3:59:42 PM,,
310,38.989085,-76.884042,22.3,24.92,1/21/2021,8:59:43 PM,3:59:43 PM,,
311,38.9889,-76.883877,22.4,25.06,1/21/2021,8:59:44 PM,3:59:44 PM,,
312,38.988714,-76.883711,22.5,25.2,1/21/2021,8:59:45 PM,3:59:45 PM,,
313,38.988527,-76.883543,22.5,25.39,1/21/2021,8:59:46 PM,3:59:46 PM,,
314,38.988335,-76.883373,22.5,25.95,1/21/2021,8:59:47 PM,3:59:47 PM,,
315,38.916275,-76.845613,75.6,18.24,1/21/2021,9:07:42 PM,4:07:42 PM,,
316,38.916231,-76.845466,22.2,1.71,1/21/2021,9:07:49 PM,4:07:49 PM,,
317,38.916175,-76.845347,23.4,12.05,1/21/2021,9:07:50 PM,4:07:50 PM,,
318,38.916132,-76.845237,24.3,10.66,1/21/2021,9:07:51 PM,4:07:51 PM,,
319,38.916085,-76.845122,24.2,11.25,1/21/2021,9:07:52 PM,4:07:52 PM,,
320,38.916033,-76.844996,24.5,12.35,1/21/2021,9:07:53 PM,4:07:53 PM,,
321,38.915974,-76.844849,24.7,14.33,1/21/2021,9:07:54 PM,4:07:54 PM,,
322,38.915905,-76.844698,24.9,15.17,1/21/2021,9:07:55 PM,4:07:55 PM,,
323,38.915817,-76.844535,25.4,17.18,1/21/2021,9:07:56 PM,4:07:56 PM,,
324,38.915725,-76.844372,25.6,17.44,1/21/2021,9:07:57 PM,4:07:57 PM,,
325,38.91563,-76.844199,25.4,18.34,1/21/2021,9:07:58 PM,4:07:58 PM,,
326,38.915531,-76.844018,25.6,19.16,1/21/2021,9:07:59 PM,4:07:59 PM,,
327,38.915428,-76.843831,25.9,19.84,1/21/2021,9:08:00 PM,4:08:00 PM,,
328,38.915323,-76.843643,25.9,20.04,1/21/2021,9:08:01 PM,4:08:01 PM,,
329,38.915216,-76.843448,25.9,20.67,1/21/2021,9:08:02 PM,4:08:02 PM,,
330,38.915105,-76.843248,25.9,21.28,1/21/2021,9:08:03 PM,4:08:03 PM,,
331,38.914991,-76.843042,25.7,21.9,1/21/2021,9:08:04 PM,4:08:04 PM,,
332,38.914876,-76.842836,25.6,21.96,1/21/2021,9:08:05 PM,4:08:05 PM,,
333,38.91476,-76.84263,25.6,22.03,1/21/2021,9:08:06 PM,4:08:06 PM,,
334,38.914647,-76.842426,25.8,21.69,1/21/2021,9:08:07 PM,4:08:07 PM,,
335,38.914531,-76.842215,25.8,22.38,1/21/2021,9:08:08 PM,4:08:08 PM,,
336,38.914416,-76.842006,25.9,22.17,1/21/2021,9:08:09 PM,4:08:09 PM,,
337,38.914301,-76.8418,26.1,21.96,1/21/2021,9:08:10 PM,4:08:10 PM,,
338,38.914187,-76.841594,26.3,21.9,1/21/2021,9:08:11 PM,4:08:11 PM,,
339,38.914073,-76.841388,26.4,21.9,1/21/2021,9:08:12 PM,4:08:12 PM,,
340,38.913959,-76.841182,26.5,21.9,1/21/2021,9:08:13 PM,4:08:13 PM,,
341,38.913847,-76.840978,26.6,21.63,1/21/2021,9:08:14 PM,4:08:14 PM,,
342,38.913735,-76.840776,26.6,21.48,1/21/2021,9:08:15 PM,4:08:15 PM,,
343,38.913627,-76.840571,26.7,21.44,1/21/2021,9:08:16 PM,4:08:16 PM,,
344,38.913516,-76.840365,26.7,21.7,1/21/2021,9:08:17 PM,4:08:17 PM,,
345,38.913404,-76.840163,26.8,21.48,1/21/2021,9:08:18 PM,4:08:18 PM,,
346,38.913289,-76.839965,26.8,21.4,1/21/2021,9:08:19 PM,4:08:19 PM,,
347,38.913174,-76.83977,26.8,21.19,1/21/2021,9:08:20 PM,4:08:20 PM,,
348,38.913063,-76.83958,26.8,20.58,1/21/2021,9:08:21 PM,4:08:21 PM,,
349,38.912957,-76.839397,26.9,19.76,1/21/2021,9:08:22 PM,4:08:22 PM,,
350,38.912853,-76.839218,27,19.35,1/21/2021,9:08:23 PM,4:08:23 PM,,
351,38.912755,-76.839037,27,19.1,1/21/2021,9:08:24 PM,4:08:24 PM,,
352,38.912653,-76.838857,27.2,19.29,1/21/2021,9:08:25 PM,4:08:25 PM,,
353,38.912547,-76.838676,27.5,19.62,1/21/2021,9:08:26 PM,4:08:26 PM,,
354,38.912436,-76.838496,27.6,19.89,1/21/2021,9:08:27 PM,4:08:27 PM,,
355,38.91232,-76.838317,27.8,20.18,1/21/2021,9:08:28 PM,4:08:28 PM,,
356,38.912197,-76.838137,27.9,20.75,1/21/2021,9:08:29 PM,4:08:29 PM,,
357,38.912072,-76.837956,27.9,20.96,1/21/2021,9:08:30 PM,4:08:30 PM,,
358,38.911943,-76.837774,27.9,21.32,1/21/2021,9:08:31 PM,4:08:31 PM,,
359,38.911809,-76.837596,27.9,21.45,1/21/2021,9:08:32 PM,4:08:32 PM,,
360,38.911666,-76.837426,27.9,21.68,1/21/2021,9:08:33 PM,4:08:33 PM,,
361,38.911516,-76.837262,27.7,21.92,1/21/2021,9:08:34 PM,4:08:34 PM,,
362,38.911366,-76.837099,27.5,21.87,1/21/2021,9:08:35 PM,4:08:35 PM,,
363,38.911214,-76.836941,27.2,21.76,1/21/2021,9:08:36 PM,4:08:36 PM,,
364,38.911052,-76.836798,27.1,21.88,1/21/2021,9:08:37 PM,4:08:37 PM,,
365,38.91089,-76.836649,26.9,22.18,1/21/2021,9:08:38 PM,4:08:38 PM,,
366,38.910719,-76.836511,26.8,22.48,1/21/2021,9:08:39 PM,4:08:39 PM,,
367,38.910546,-76.836373,26.7,22.67,1/21/2021,9:08:40 PM,4:08:40 PM,,
368,38.91037,-76.83624,26.7,22.73,1/21/2021,9:08:41 PM,4:08:41 PM,,
369,38.910189,-76.83611,26.7,23.08,1/21/2021,9:08:42 PM,4:08:42 PM,,
370,38.910007,-76.835985,26.7,22.97,1/21/2021,9:08:43 PM,4:08:43 PM,,
371,38.909826,-76.835862,26.7,22.79,1/21/2021,9:08:44 PM,4:08:44 PM,,
372,38.90964,-76.835756,26.8,22.65,1/21/2021,9:08:45 PM,4:08:45 PM,,
373,38.909455,-76.835654,26.9,22.41,1/21/2021,9:08:46 PM,4:08:46 PM,,
374,38.909267,-76.835556,27.1,22.58,1/21/2021,9:08:47 PM,4:08:47 PM,,
375,38.909075,-76.835466,27.2,22.75,1/21/2021,9:08:48 PM,4:08:48 PM,,
376,38.908882,-76.835379,27.4,22.77,1/21/2021,9:08:49 PM,4:08:49 PM,,
377,38.908689,-76.835302,27.8,22.5,1/21/2021,9:08:50 PM,4:08:50 PM,,
378,38.908496,-76.835234,28,22.28,1/21/2021,9:08:51 PM,4:08:51 PM,,
379,38.908305,-76.835168,28.3,22.02,1/21/2021,9:08:52 PM,4:08:52 PM,,
380,38.908116,-76.835107,28.5,21.69,1/21/2021,9:08:53 PM,4:08:53 PM,,
381,38.907929,-76.835046,28.7,21.48,1/21/2021,9:08:54 PM,4:08:54 PM,,
382,38.90774,-76.834984,28.8,21.71,1/21/2021,9:08:55 PM,4:08:55 PM,,
383,38.90755,-76.834926,28.9,21.74,1/21/2021,9:08:56 PM,4:08:56 PM,,
384,38.907359,-76.834866,28.9,21.89,1/21/2021,9:08:57 PM,4:08:57 PM,,
385,38.907167,-76.834804,28.9,22.04,1/21/2021,9:08:58 PM,4:08:58 PM,,
386,38.906973,-76.83474,28.9,22.3,1/21/2021,9:08:59 PM,4:08:59 PM,,
387,38.906776,-76.834676,28.9,22.62,1/21/2021,9:09:00 PM,4:09:00 PM,,
388,38.906578,-76.834613,28.9,22.71,1/21/2021,9:09:01 PM,4:09:01 PM,,
389,38.906381,-76.834557,28.8,22.46,1/21/2021,9:09:02 PM,4:09:02 PM,,
390,38.906189,-76.8345,28.7,21.94,1/21/2021,9:09:03 PM,4:09:03 PM,,
391,38.906001,-76.834451,28.6,21.35,1/21/2021,9:09:04 PM,4:09:04 PM,,
392,38.905814,-76.8344,28.4,21.28,1/21/2021,9:09:05 PM,4:09:05 PM,,
393,38.905629,-76.834348,28.4,21.08,1/21/2021,9:09:06 PM,4:09:06 PM,,
394,38.905445,-76.834294,28.3,21.01,1/21/2021,9:09:07 PM,4:09:07 PM,,
395,38.905262,-76.834238,28.2,20.94,1/21/2021,9:09:08 PM,4:09:08 PM,,
396,38.905079,-76.834182,28.1,20.94,1/21/2021,9:09:09 PM,4:09:09 PM,,
397,38.904895,-76.834127,28,21.03,1/21/2021,9:09:10 PM,4:09:10 PM,,
398,38.90471,-76.83407,28,21.18,1/21/2021,9:09:11 PM,4:09:11 PM,,
399,38.904526,-76.834011,28,21.11,1/21/2021,9:09:12 PM,4:09:12 PM,,
400,38.904341,-76.833947,28,21.33,1/21/2021,9:09:13 PM,4:09:13 PM,,
401,38.904156,-76.833885,28,21.28,1/21/2021,9:09:14 PM,4:09:14 PM,,
402,38.90397,-76.833823,28.1,21.39,1/21/2021,9:09:15 PM,4:09:15 PM,,
403,38.903788,-76.833759,28.1,21.01,1/21/2021,9:09:16 PM,4:09:16 PM,,
404,38.903607,-76.833703,28.2,20.72,1/21/2021,9:09:17 PM,4:09:17 PM,,
405,38.90343,-76.833643,28.4,20.38,1/21/2021,9:09:18 PM,4:09:18 PM,,
406,38.903254,-76.833588,28.7,20.16,1/21/2021,9:09:19 PM,4:09:19 PM,,
407,38.903081,-76.833535,28.9,19.8,1/21/2021,9:09:20 PM,4:09:20 PM,,
408,38.902917,-76.833486,29,18.74,1/21/2021,9:09:21 PM,4:09:21 PM,,
409,38.902772,-76.833441,29.1,16.61,1/21/2021,9:09:22 PM,4:09:22 PM,,
410,38.902638,-76.833395,29.2,15.44,1/21/2021,9:09:23 PM,4:09:23 PM,,
411,38.902507,-76.833354,29.3,15.01,1/21/2021,9:09:24 PM,4:09:24 PM,,
412,38.902379,-76.833313,29.4,14.68,1/21/2021,9:09:25 PM,4:09:25 PM,,
413,38.902251,-76.833274,29.4,14.64,1/21/2021,9:09:26 PM,4:09:26 PM,,
414,38.902122,-76.833235,29.5,14.75,1/21/2021,9:09:27 PM,4:09:27 PM,,
415,38.901987,-76.833193,29.6,15.46,1/21/2021,9:09:28 PM,4:09:28 PM,,
416,38.901847,-76.83315,29.8,16.02,1/21/2021,9:09:29 PM,4:09:29 PM,,
417,38.901706,-76.833108,29.9,16.11,1/21/2021,9:09:30 PM,4:09:30 PM,,
418,38.888717,-76.82108,-10.1,20.97,1/21/2021,9:10:55 PM,4:10:55 PM,,
419,38.888555,-76.820808,32.4,29.68,1/21/2021,9:10:56 PM,4:10:56 PM,,
420,38.888513,-76.820684,7.1,11.72,1/21/2021,9:10:57 PM,4:10:57 PM,,
421,38.888412,-76.820474,4.4,21.39,1/21/2021,9:10:58 PM,4:10:58 PM,,
422,38.888319,-76.820247,-10.6,22.23,1/21/2021,9:10:59 PM,4:10:59 PM,,
423,38.88809,-76.819817,12.5,45.14,1/21/2021,9:11:01 PM,4:11:01 PM,,
424,38.887999,-76.819643,18.2,18.16,1/21/2021,9:11:02 PM,4:11:02 PM,,
425,38.887899,-76.81945,23.1,20.09,1/21/2021,9:11:03 PM,4:11:03 PM,,
426,38.887779,-76.819226,31.5,23.56,1/21/2021,9:11:04 PM,4:11:04 PM,,
427,38.887661,-76.819016,35.4,22.44,1/21/2021,9:11:05 PM,4:11:05 PM,,
428,38.887544,-76.818802,39.1,22.66,1/21/2021,9:11:06 PM,4:11:06 PM,,
429,38.887427,-76.818597,36.5,22.03,1/21/2021,9:11:07 PM,4:11:07 PM,,
430,38.887307,-76.818391,37.4,22.29,1/21/2021,9:11:08 PM,4:11:08 PM,,
431,38.887179,-76.818176,34.6,23.45,1/21/2021,9:11:09 PM,4:11:09 PM,,
432,38.88705,-76.817963,34.9,23.38,1/21/2021,9:11:10 PM,4:11:10 PM,,
433,38.88692,-76.817754,34.3,23.18,1/21/2021,9:11:11 PM,4:11:11 PM,,
434,38.886789,-76.817548,34.1,23.05,1/21/2021,9:11:12 PM,4:11:12 PM,,
435,38.886646,-76.817339,34.5,24.11,1/21/2021,9:11:13 PM,4:11:13 PM,,
436,38.886507,-76.817142,35.3,23.04,1/21/2021,9:11:14 PM,4:11:14 PM,,
437,38.886365,-76.816943,35,23.39,1/21/2021,9:11:15 PM,4:11:15 PM,,
438,38.886223,-76.816752,34.2,22.89,1/21/2021,9:11:16 PM,4:11:16 PM,,
439,38.886083,-76.816566,34.2,22.42,1/21/2021,9:11:17 PM,4:11:17 PM,,
440,38.885937,-76.816376,34,23.13,1/21/2021,9:11:18 PM,4:11:18 PM,,
441,38.88579,-76.816191,33.6,22.91,1/21/2021,9:11:19 PM,4:11:19 PM,,
442,38.885641,-76.816011,33.1,22.77,1/21/2021,9:11:20 PM,4:11:20 PM,,
443,38.885492,-76.815832,32.8,22.71,1/21/2021,9:11:21 PM,4:11:21 PM,,
444,38.885344,-76.815669,31.2,21.7,1/21/2021,9:11:22 PM,4:11:22 PM,,
445,38.885197,-76.815506,29.7,21.62,1/21/2021,9:11:23 PM,4:11:23 PM,,
446,38.885046,-76.815347,28.5,21.73,1/21/2021,9:11:24 PM,4:11:24 PM,,
447,38.884891,-76.81519,27.5,21.97,1/21/2021,9:11:25 PM,4:11:25 PM,,
448,38.884736,-76.815038,26.6,21.71,1/21/2021,9:11:26 PM,4:11:26 PM,,
449,38.884413,-76.814732,25.4,22.34,1/21/2021,9:11:28 PM,4:11:28 PM,,
450,38.884248,-76.814577,24.9,22.75,1/21/2021,9:11:29 PM,4:11:29 PM,,
451,38.87889,-76.810844,25.9,21.89,1/21/2021,9:12:00 PM,4:12:00 PM,,
452,38.878755,-76.810702,20.6,19.42,1/21/2021,9:12:01 PM,4:12:01 PM,,
453,38.878671,-76.810614,2,12.07,1/21/2021,9:12:02 PM,4:12:02 PM,,
454,38.878836,-76.810529,-3.8,19.79,1/21/2021,9:12:03 PM,4:12:03 PM,,
455,38.878667,-76.810315,-7.2,13.21,1/21/2021,9:12:04 PM,4:12:04 PM,,
456,38.878508,-76.810162,-15.1,22.12,1/21/2021,9:12:05 PM,4:12:05 PM,,
457,38.878341,-76.809964,-16.8,25.3,1/21/2021,9:12:06 PM,4:12:06 PM,,
458,38.87818,-76.809765,-15.5,24.87,1/21/2021,9:12:07 PM,4:12:07 PM,,
459,38.878034,-76.809557,-15.4,24.27,1/21/2021,9:12:08 PM,4:12:08 PM,,
460,38.877896,-76.809345,-14.9,23.95,1/21/2021,9:12:09 PM,4:12:09 PM,,
461,38.877768,-76.809124,-12.7,23.87,1/21/2021,9:12:10 PM,4:12:10 PM,,
462,38.877652,-76.808908,-11.1,22.74,1/21/2021,9:12:11 PM,4:12:11 PM,,
463,38.877541,-76.808696,-9.7,22.14,1/21/2021,9:12:12 PM,4:12:12 PM,,
464,38.877439,-76.808484,-8.6,21.6,1/21/2021,9:12:13 PM,4:12:13 PM,,
465,38.877339,-76.808271,-7.9,21.56,1/21/2021,9:12:14 PM,4:12:14 PM,,
466,38.877251,-76.808054,-7,21.2,1/21/2021,9:12:15 PM,4:12:15 PM,,
467,38.877167,-76.807835,-6.4,21.16,1/21/2021,9:12:16 PM,4:12:16 PM,,
468,38.877088,-76.807612,-5.9,21.23,1/21/2021,9:12:17 PM,4:12:17 PM,,
469,38.877012,-76.807386,-5.7,21.33,1/21/2021,9:12:18 PM,4:12:18 PM,,
470,38.876939,-76.807159,-5.9,21.28,1/21/2021,9:12:19 PM,4:12:19 PM,,
471,38.876876,-76.806932,-5.8,20.88,1/21/2021,9:12:20 PM,4:12:20 PM,,
472,38.876819,-76.806699,-5.9,21.17,1/21/2021,9:12:21 PM,4:12:21 PM,,
473,38.876765,-76.806464,-6.1,21.23,1/21/2021,9:12:22 PM,4:12:22 PM,,
474,38.876717,-76.806231,-6.4,20.89,1/21/2021,9:12:23 PM,4:12:23 PM,,
475,38.876667,-76.80599,-6.6,21.61,1/21/2021,9:12:24 PM,4:12:24 PM,,
476,38.874387,-76.80302,21,5.83,1/21/2021,9:13:27 PM,4:13:27 PM,,
477,38.874449,-76.803179,-3.2,7.71,1/21/2021,9:13:29 PM,4:13:29 PM,,
478,38.874519,-76.803078,-11.5,0.06,1/21/2021,9:16:46 PM,4:16:46 PM,,
479,38.874559,-76.803193,-11.6,0.13,1/21/2021,9:18:12 PM,4:18:12 PM,,
480,38.87462,-76.803321,-11.6,4.34,1/21/2021,9:18:15 PM,4:18:15 PM,,
481,38.874663,-76.803462,-11.4,1.64,1/21/2021,9:18:23 PM,4:18:23 PM,,
482,38.874624,-76.80357,-11.2,5.16,1/21/2021,9:18:25 PM,4:18:25 PM,,
483,38.874494,-76.80368,-10.9,8.66,1/21/2021,9:18:27 PM,4:18:27 PM,,
484,38.874329,-76.803807,-10.7,10.71,1/21/2021,9:18:29 PM,4:18:29 PM,,
485,38.874232,-76.803876,-10.7,12.34,1/21/2021,9:18:30 PM,4:18:30 PM,,
486,38.874134,-76.803955,-10.6,12.88,1/21/2021,9:18:31 PM,4:18:31 PM,,
487,38.874038,-76.804038,-10.6,12.88,1/21/2021,9:18:32 PM,4:18:32 PM,,
488,38.873936,-76.804123,-10.5,13.53,1/21/2021,9:18:33 PM,4:18:33 PM,,
489,38.873838,-76.804207,-10.4,13.12,1/21/2021,9:18:34 PM,4:18:34 PM,,
490,38.873736,-76.80429,-10.4,13.44,1/21/2021,9:18:35 PM,4:18:35 PM,,
491,38.873633,-76.80437,-10.3,13.4,1/21/2021,9:18:36 PM,4:18:36 PM,,
492,38.873527,-76.804458,-10.2,14.05,1/21/2021,9:18:37 PM,4:18:37 PM,,
493,38.873422,-76.804555,-10.1,14.4,1/21/2021,9:18:38 PM,4:18:38 PM,,
494,38.873313,-76.804656,-9.9,14.96,1/21/2021,9:18:39 PM,4:18:39 PM,,
495,38.873209,-76.804756,-9.8,14.46,1/21/2021,9:18:40 PM,4:18:40 PM,,
496,38.873106,-76.804856,-9.8,14.37,1/21/2021,9:18:41 PM,4:18:41 PM,,
497,38.873,-76.804961,-9.8,14.9,1/21/2021,9:18:42 PM,4:18:42 PM,,
498,38.872891,-76.805066,-9.7,15.17,1/21/2021,9:18:43 PM,4:18:43 PM,,
499,38.872781,-76.805175,-9.7,15.47,1/21/2021,9:18:44 PM,4:18:44 PM,,
500,38.87267,-76.805285,-9.6,15.61,1/21/2021,9:18:45 PM,4:18:45 PM,,
501,38.872558,-76.805394,-9.4,15.64,1/21/2021,9:18:46 PM,4:18:46 PM,,
502,38.872446,-76.805502,-9.1,15.59,1/21/2021,9:18:47 PM,4:18:47 PM,,
503,38.872339,-76.805606,-8.8,14.94,1/21/2021,9:18:48 PM,4:18:48 PM,,
504,38.872237,-76.805713,-8.6,14.66,1/21/2021,9:18:49 PM,4:18:49 PM,,
505,38.872147,-76.805825,-8.3,13.95,1/21/2021,9:18:50 PM,4:18:50 PM,,
506,38.872066,-76.805941,-8.1,13.5,1/21/2021,9:18:51 PM,4:18:51 PM,,
507,38.871998,-76.80607,-7.8,13.5,1/21/2021,9:18:52 PM,4:18:52 PM,,
508,38.87194,-76.806208,-7.6,13.59,1/21/2021,9:18:53 PM,4:18:53 PM,,
509,38.871892,-76.806355,-7.3,13.82,1/21/2021,9:18:54 PM,4:18:54 PM,,
510,38.871854,-76.806517,-7,14.66,1/21/2021,9:18:55 PM,4:18:55 PM,,
511,38.87182,-76.806691,-6.7,15.55,1/21/2021,9:18:56 PM,4:18:56 PM,,
512,38.87179,-76.806869,-6.3,15.78,1/21/2021,9:18:57 PM,4:18:57 PM,,
513,38.871758,-76.807048,-5.9,15.92,1/21/2021,9:18:58 PM,4:18:58 PM,,
514,38.871731,-76.807229,-5.5,15.97,1/21/2021,9:18:59 PM,4:18:59 PM,,
515,38.871704,-76.807409,-5.3,15.89,1/21/2021,9:19:00 PM,4:19:00 PM,,
516,38.871681,-76.80759,-5.1,15.89,1/21/2021,9:19:01 PM,4:19:01 PM,,
517,38.871655,-76.807767,-5,15.61,1/21/2021,9:19:02 PM,4:19:02 PM,,
518,38.871631,-76.807949,-4.8,16,1/21/2021,9:19:03 PM,4:19:03 PM,,
519,38.871608,-76.808133,-4.8,16.15,1/21/2021,9:19:04 PM,4:19:04 PM,,
520,38.871587,-76.808316,-4.9,16.03,1/21/2021,9:19:05 PM,4:19:05 PM,,
521,38.871568,-76.808501,-5.1,16.17,1/21/2021,9:19:06 PM,4:19:06 PM,,
522,38.87155,-76.808689,-5.3,16.42,1/21/2021,9:19:07 PM,4:19:07 PM,,
523,38.871527,-76.808876,-5.5,16.41,1/21/2021,9:19:08 PM,4:19:08 PM,,
524,38.871499,-76.809064,-5.8,16.59,1/21/2021,9:19:09 PM,4:19:09 PM,,
525,38.871467,-76.809254,-5.9,16.85,1/21/2021,9:19:10 PM,4:19:10 PM,,
526,38.871432,-76.809447,-5.9,17.17,1/21/2021,9:19:11 PM,4:19:11 PM,,
527,38.871397,-76.809638,-5.9,17.01,1/21/2021,9:19:12 PM,4:19:12 PM,,
528,38.871363,-76.809828,-5.9,16.9,1/21/2021,9:19:13 PM,4:19:13 PM,,
529,38.871326,-76.810023,-5.8,17.4,1/21/2021,9:19:14 PM,4:19:14 PM,,
530,38.87129,-76.810219,-5.8,17.45,1/21/2021,9:19:15 PM,4:19:15 PM,,
531,38.871254,-76.810416,-5.6,17.54,1/21/2021,9:19:16 PM,4:19:16 PM,,
532,38.871222,-76.810613,-5.6,17.44,1/21/2021,9:19:17 PM,4:19:17 PM,,
533,38.871186,-76.810813,-5.3,17.79,1/21/2021,9:19:18 PM,4:19:18 PM,,
534,38.871151,-76.811009,-5.1,17.43,1/21/2021,9:19:19 PM,4:19:19 PM,,
535,38.871116,-76.8112,-5,17.01,1/21/2021,9:19:20 PM,4:19:20 PM,,
536,38.871078,-76.81139,-4.8,17,1/21/2021,9:19:21 PM,4:19:21 PM,,
537,38.871044,-76.811576,-4.5,16.56,1/21/2021,9:19:22 PM,4:19:22 PM,,
538,38.871012,-76.811761,-4.2,16.42,1/21/2021,9:19:23 PM,4:19:23 PM,,
539,38.870981,-76.811948,-4.1,16.57,1/21/2021,9:19:24 PM,4:19:24 PM,,
540,38.87095,-76.812137,-3.9,16.74,1/21/2021,9:19:25 PM,4:19:25 PM,,
541,38.870915,-76.812327,-3.7,16.92,1/21/2021,9:19:26 PM,4:19:26 PM,,
542,38.870877,-76.812515,-3.5,16.83,1/21/2021,9:19:27 PM,4:19:27 PM,,
543,38.870836,-76.8127,-3.3,16.67,1/21/2021,9:19:28 PM,4:19:28 PM,,
544,38.870794,-76.812886,-3.1,16.78,1/21/2021,9:19:29 PM,4:19:29 PM,,
545,38.870749,-76.813069,-3,16.63,1/21/2021,9:19:30 PM,4:19:30 PM,,
546,38.870703,-76.813249,-2.8,16.42,1/21/2021,9:19:31 PM,4:19:31 PM,,
547,38.87065,-76.813418,-2.6,15.79,1/21/2021,9:19:32 PM,4:19:32 PM,,
548,38.870595,-76.813579,-2.4,15.24,1/21/2021,9:19:33 PM,4:19:33 PM,,
549,38.870537,-76.813733,-2.2,14.83,1/21/2021,9:19:34 PM,4:19:34 PM,,
550,38.870478,-76.813884,-2.1,14.64,1/21/2021,9:19:35 PM,4:19:35 PM,,
551,38.870416,-76.814027,-2.2,14.19,1/21/2021,9:19:36 PM,4:19:36 PM,,
552,38.870354,-76.814168,-2.3,14.03,1/21/2021,9:19:37 PM,4:19:37 PM,,
553,38.870289,-76.814309,-2.3,14.2,1/21/2021,9:19:38 PM,4:19:38 PM,,
554,38.870223,-76.814451,-2.3,14.33,1/21/2021,9:19:39 PM,4:19:39 PM,,
555,38.870153,-76.814589,-2.2,14.27,1/21/2021,9:19:40 PM,4:19:40 PM,,
556,38.870085,-76.814728,-2,14.23,1/21/2021,9:19:41 PM,4:19:41 PM,,
557,38.870016,-76.814867,-1.5,14.29,1/21/2021,9:19:42 PM,4:19:42 PM,,
558,38.869947,-76.815008,-1,14.43,1/21/2021,9:19:43 PM,4:19:43 PM,,
559,38.869873,-76.815145,-0.5,14.45,1/21/2021,9:19:44 PM,4:19:44 PM,,
560,38.869796,-76.815279,0,14.43,1/21/2021,9:19:45 PM,4:19:45 PM,,
561,38.869719,-76.815413,0.4,14.43,1/21/2021,9:19:46 PM,4:19:46 PM,,
562,38.869646,-76.815547,0.8,14.17,1/21/2021,9:19:47 PM,4:19:47 PM,,
563,38.869578,-76.815681,1,13.86,1/21/2021,9:19:48 PM,4:19:48 PM,,
564,38.869511,-76.815815,1.2,13.8,1/21/2021,9:19:49 PM,4:19:49 PM,,
565,38.869444,-76.815953,1.4,14.1,1/21/2021,9:19:50 PM,4:19:50 PM,,
566,38.869377,-76.816093,1.4,14.24,1/21/2021,9:19:51 PM,4:19:51 PM,,
567,38.86931,-76.816235,1.4,14.39,1/21/2021,9:19:52 PM,4:19:52 PM,,
568,38.869242,-76.81638,1.4,14.67,1/21/2021,9:19:53 PM,4:19:53 PM,,
569,38.869172,-76.816528,1.5,15.01,1/21/2021,9:19:54 PM,4:19:54 PM,,
570,38.869104,-76.816681,1.5,15.27,1/21/2021,9:19:55 PM,4:19:55 PM,,
571,38.869034,-76.816836,1.6,15.53,1/21/2021,9:19:56 PM,4:19:56 PM,,
572,38.868965,-76.816992,1.7,15.55,1/21/2021,9:19:57 PM,4:19:57 PM,,
573,38.868899,-76.817151,1.9,15.62,1/21/2021,9:19:58 PM,4:19:58 PM,,
574,38.868836,-76.817309,2,15.39,1/21/2021,9:19:59 PM,4:19:59 PM,,
575,38.868776,-76.817465,2.2,15.08,1/21/2021,9:20:00 PM,4:20:00 PM,,
576,38.868719,-76.817619,2.3,14.78,1/21/2021,9:20:01 PM,4:20:01 PM,,
577,38.868664,-76.81777,2.1,14.45,1/21/2021,9:20:02 PM,4:20:02 PM,,
